City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,year,month,day,weekday,is_weekend,AQI_7day_MA,PM25_PM10_ratio,City_Health_Index,AQI_7d,AQI_30d,AQI_z
Chennai,2023-05-03,350.8,400.1,36.7,76.5,187.1,44.9,5.92,67.5,52.3,19.13,16.38,7.17,490.8,Satisfactory,2023,5,3,2,False,286.5142857142857,0.8767808047988003,434.80000000000007,286.5142857142857,264.96666666666664,1.6597633252163388
Chennai,2023-05-04,128.3,221.6,43.0,65.8,38.1,4.4,3.65,83.0,128.5,5.64,12.41,5.29,65.5,Moderate,2023,5,4,3,False,225.79999999999998,0.578971119133574,90.62,225.79999999999998,260.68666666666667,-1.2758339046142335
Chennai,2023-05-05,474.0,285.6,117.2,143.7,78.3,25.9,6.08,74.1,46.3,11.47,13.95,8.87,1.1,Severe,2023,5,5,4,False,213.28571428571428,1.6596638655462184,190.26000000000002,213.28571428571428,251.51333333333332,-1.720349450349218
Chennai,2023-05-06,422.4,529.0,181.4,24.8,122.1,27.1,1.68,24.1,2.5,13.18,9.24,9.42,87.7,Poor,2023,5,6,5,True,187.38571428571427,0.7984877126654064,221.58,187.38571428571427,250.52666666666667,-1.12260028481118
Chennai,2023-05-07,345.9,596.9,152.8,75.0,139.0,2.3,0.29,60.2,144.6,13.29,15.52,0.23,266.0,Poor,2023,5,7,6,True,155.22857142857143,0.5794940526051264,297.96,155.22857142857143,251.70666666666665,0.10810036432775973
Chennai,2023-05-08,417.3,91.3,20.4,145.2,101.1,10.5,1.42,1.9,143.2,7.69,11.09,4.42,226.1,Very Poor,2023,5,8,0,False,162.9857142857143,4.570646221248631,302.58000000000004,162.9857142857143,246.64000000000001,-0.1673060063993502
Chennai,2023-05-09,246.6,514.3,116.7,0.7,178.4,47.9,3.55,9.9,63.8,5.18,14.01,2.91,273.2,Satisfactory,2023,5,9,1,False,201.4857142857143,0.4794866809255299,262.56,201.4857142857143,254.56,0.15779775453415543
Chennai,2023-05-10,346.8,83.4,39.4,35.2,78.3,17.7,1.43,69.2,5.6,8.16,12.42,9.13,246.1,Satisfactory,2023,5,10,2,False,166.52857142857144,4.158273381294964,286.38,166.52857142857144,255.80333333333334,-0.02925770027047306
Chennai,2023-05-11,430.4,359.1,171.4,2.3,87.6,35.8,0.55,9.2,29.3,14.44,5.48,2.64,177.6,Severe,2023,5,11,3,False,182.54285714285714,1.1985519353940406,278.71999999999997,182.54285714285714,247.41666666666666,-0.5020731487618773
Chennai,2023-05-12,22.5,12.1,124.3,26.4,21.9,1.2,4.75,42.9,72.0,14.68,18.65,0.79,425.8,Satisfactory,2023,5,12,4,False,243.21428571428572,1.859504132231405,264.48,243.21428571428572,246.65666666666667,1.211106330297488
Chennai,2023-05-13,251.4,125.7,137.2,81.1,137.7,35.6,7.64,34.7,120.8,11.68,15.69,3.75,415.4,Satisfactory,2023,5,13,5,True,290.0285714285714,2.0,349.79999999999995,290.0285714285714,252.7433333333333,1.1393212111104718
Chennai,2023-05-14,308.8,126.0,195.6,53.3,136.4,15.3,0.57,16.6,136.3,14.97,3.99,1.33,406.5,Poor,2023,5,14,6,True,310.09999999999997,2.450793650793651,367.41999999999996,310.09999999999997,250.53,1.0778897148831217
Chennai,2023-05-15,468.6,113.6,79.1,138.3,241.7,20.8,0.16,47.1,28.1,1.71,18.64,9.36,119.2,Severe,2023,5,15,0,False,294.82857142857137,4.125,258.96000000000004,294.82857142857137,243.14333333333335,-0.9051742026581985
Chennai,2023-05-16,171.7,547.6,36.4,117.6,123.3,39.0,1.09,51.4,156.6,2.69,29.34,5.31,407.3,Poor,2023,5,16,1,False,313.9857142857143,0.31355003652300945,313.06,313.9857142857143,253.45,1.0834116471282769
Chennai,2023-05-17,0.3,95.7,199.5,135.2,81.2,45.8,4.56,78.5,9.9,13.43,24.85,5.52,31.3,Severe,2023,5,17,2,False,283.3,0.003134796238244514,18.900000000000002,283.3,239.51000000000002,-1.5118965080946134
Chennai,2023-05-18,140.5,150.5,188.5,102.2,138.0,32.0,2.16,59.9,34.1,10.22,12.49,1.32,249.6,Good,2023,5,18,3,False,293.5857142857143,0.9335548172757475,205.95999999999998,293.5857142857143,246.55333333333334,-0.0050992466979195615
Chennai,2023-05-19,370.4,441.2,150.3,107.5,32.2,12.3,1.03,77.9,122.2,18.58,7.09,2.84,102.6,Satisfactory,2023,5,19,4,False,247.41428571428568,0.8395285584768812,209.72,247.41428571428568,241.81666666666666,-1.0197542967451665
Chennai,2023-05-20,257.0,302.8,94.0,127.0,207.2,22.3,9.4,67.8,0.4,7.63,13.03,4.7,116.6,Poor,2023,5,20,5,True,204.72857142857143,0.8487450462351387,172.76,204.72857142857143,240.12333333333333,-0.9231204824549525
Chennai,2023-05-21,4.0,205.7,32.1,123.4,2.1,6.8,5.12,42.1,161.4,9.55,13.74,7.47,155.4,Severe,2023,5,21,6,True,168.85714285714286,0.019445794846864366,94.83999999999999,168.85714285714286,234.49666666666664,-0.6553067685649308
Chennai,2023-05-22,497.7,159.3,68.0,15.4,173.9,25.3,1.49,9.4,138.9,18.4,22.0,8.54,324.1,Very Poor,2023,5,22,0,False,198.12857142857143,3.124293785310734,393.54,198.12857142857143,240.55,0.5091306936321479
Chennai,2023-05-23,469.9,110.5,185.2,55.1,211.9,14.3,5.17,85.1,18.4,4.71,29.71,3.61,77.8,Moderate,2023,5,23,1,False,151.05714285714288,4.252488687782805,234.64000000000001,151.05714285714288,236.67333333333332,-1.190934196344974
Chennai,2023-05-24,200.8,545.9,26.4,11.3,248.5,24.0,5.69,53.9,182.8,19.55,1.23,5.24,353.6,Severe,2023,5,24,2,False,197.1,0.36783293643524456,292.48,197.1,233.81333333333333,0.7127519451722417
Chennai,2023-05-25,11.2,356.2,2.8,8.1,36.9,27.1,5.85,70.8,132.7,4.09,19.26,4.62,385.1,Good,2023,5,25,3,False,216.45714285714286,0.031443009545199324,235.54,216.45714285714286,242.91,0.9301780273252233
Chennai,2023-05-26,345.7,480.3,157.1,95.2,59.2,36.1,2.24,99.1,51.6,10.01,20.21,4.35,190.8,Moderate,2023,5,26,4,False,229.05714285714288,0.7197584842806579,252.76,229.05714285714288,237.0,-0.4109612667168182
Chennai,2023-05-27,326.6,498.4,19.4,111.9,180.3,17.6,4.48,85.0,83.5,19.83,11.63,3.68,131.0,Poor,2023,5,27,5,True,231.11428571428573,0.6552969502407705,209.24,231.11428571428573,225.01666666666668,-0.8237257020421609
Chennai,2023-05-28,18.8,134.2,48.4,101.6,7.9,1.6,4.14,77.0,72.6,5.37,21.59,5.03,147.6,Very Poor,2023,5,28,6,True,230.0,0.1400894187779434,96.07999999999998,230.0,226.98,-0.709145607955193
Chennai,2023-05-29,403.7,429.8,20.2,94.5,92.8,2.8,4.04,92.2,181.5,11.22,3.28,9.36,208.5,Very Poor,2023,5,29,0,False,213.4857142857143,0.939274080967892,286.58000000000004,213.4857142857143,224.9633333333333,-0.28878851579276205
Chennai,2023-05-30,229.6,48.6,133.0,46.5,156.1,19.1,7.06,4.7,149.1,11.91,14.86,2.54,32.1,Good,2023,5,30,1,False,206.95714285714286,4.724279835390946,111.10000000000001,206.95714285714286,209.66333333333333,-1.5063745758494584
Chennai,2023-05-31,27.5,155.9,156.3,99.7,199.8,5.0,0.82,28.6,61.9,14.21,3.5,1.63,196.8,Satisfactory,2023,5,31,2,False,184.55714285714288,0.1763951250801796,129.07999999999998,184.55714285714288,210.4966666666667,-0.36954677487815507
Chennai,2023-06-01,309.3,475.1,43.3,84.4,50.5,15.9,2.37,15.3,43.9,19.02,5.86,9.54,384.2,Very Poor,2023,6,1,3,False,184.42857142857142,0.651020837718375,354.24,184.42857142857142,223.17999999999998,0.9239658535494235
Chennai,2023-06-02,38.6,284.9,146.8,65.6,41.1,8.9,7.4,20.4,161.6,17.57,0.47,6.23,203.3,Satisfactory,2023,6,2,4,False,186.21428571428572,0.1354861354861355,137.42000000000002,186.21428571428572,213.5966666666667,-0.32468107538627
Chennai,2023-06-03,218.5,196.3,84.3,57.2,67.9,25.8,0.62,33.4,126.1,17.97,28.65,0.91,180.2,Moderate,2023,6,3,5,True,193.24285714285716,1.1130922058074375,195.51999999999998,193.24285714285716,217.42000000000002,-0.48412686896512325
Chennai,2023-06-04,257.6,386.5,138.2,14.0,115.8,10.1,9.43,2.5,14.4,16.8,14.54,3.25,17.5,Very Poor,2023,6,4,6,True,174.65714285714287,0.6664941785252264,113.54000000000002,174.65714285714287,217.96666666666667,-1.6071498393235386
Chennai,2023-06-05,368.3,423.3,89.0,142.1,94.7,29.9,0.99,34.0,90.8,6.34,16.05,3.73,108.2,Good,2023,6,5,0,False,160.32857142857142,0.8700685093314434,212.24,160.32857142857142,218.65,-0.981100771029081
Chennai,2023-06-06,100.3,246.5,143.4,108.1,78.2,15.2,4.79,90.0,81.3,18.77,15.67,7.61,68.8,Poor,2023,6,6,1,False,165.57142857142858,0.4068965517241379,81.4,165.57142857142858,212.07666666666668,-1.2530559341029688
Chennai,2023-06-07,419.4,593.9,162.0,0.2,165.2,47.4,4.71,17.2,48.7,10.26,5.29,3.47,362.7,Poor,2023,6,7,2,False,189.27142857142857,0.706179491496885,385.38,189.27142857142857,216.63,0.7755639244608806
Chennai,2023-06-08,309.4,506.0,187.0,60.2,198.5,31.5,6.83,95.6,45.5,3.23,21.04,9.15,186.9,Moderate,2023,6,8,3,False,161.08571428571426,0.6114624505928853,235.89999999999998,161.08571428571426,213.75333333333336,-0.4378806864119493
Chennai,2023-06-09,228.7,76.6,142.0,18.7,179.8,40.7,4.85,55.6,104.5,18.63,0.08,5.17,60.8,Poor,2023,6,9,4,False,140.72857142857143,2.985639686684073,127.96000000000001,140.72857142857143,207.57666666666665,-1.3082752565545197
Chennai,2023-06-10,302.5,52.6,27.3,95.9,75.7,4.8,6.39,65.9,39.4,1.17,15.51,7.92,411.0,Moderate,2023,6,10,5,True,173.70000000000002,5.750950570342205,367.6,173.70000000000002,215.35666666666665,1.108950583762119
Chennai,2023-06-11,259.8,42.2,68.3,37.7,97.9,43.9,0.09,80.6,94.9,17.49,11.0,3.97,220.8,Poor,2023,6,11,6,True,202.74285714285716,6.156398104265403,236.4,202.74285714285716,208.52333333333334,-0.20388880752350252
Chennai,2023-06-12,489.1,577.4,99.7,65.2,1.3,23.0,4.26,26.4,192.0,12.65,4.46,1.28,238.5,Very Poor,2023,6,12,0,False,221.35714285714286,0.8470730862487011,338.74,221.35714285714286,202.62666666666667,-0.08171605659944634
Chennai,2023-06-13,371.8,292.8,176.0,84.8,92.0,27.7,7.48,53.0,85.3,6.22,28.03,8.41,97.1,Satisfactory,2023,6,13,1,False,225.4,1.269808743169399,206.98,225.4,192.31333333333336,-1.0577175809306076
Chennai,2023-06-14,193.2,367.4,52.7,147.8,203.1,5.0,9.92,2.9,121.8,7.99,10.67,4.53,104.8,Poor,2023,6,14,2,False,188.55714285714288,0.5258573761567773,140.16,188.55714285714288,191.83333333333334,-1.0045689830709899
Chennai,2023-06-15,447.5,119.6,161.5,121.9,155.8,7.3,8.88,71.7,91.9,9.55,11.5,1.51,315.7,Severe,2023,6,15,3,False,206.95714285714283,3.7416387959866224,368.41999999999996,206.95714285714283,188.78000000000003,0.45115040505801934
Chennai,2023-06-16,93.0,589.6,141.2,120.1,148.2,48.1,1.48,30.3,6.6,13.36,9.61,5.3,86.4,Very Poor,2023,6,16,4,False,210.6142857142857,0.15773405698778833,89.04,210.6142857142857,190.61666666666667,-1.131573424709557
Chennai,2023-06-17,366.6,515.7,180.3,51.0,73.4,17.9,3.95,16.7,170.3,7.81,11.45,1.51,258.9,Good,2023,6,17,5,True,188.88571428571427,0.7108784176847004,301.98,188.88571428571427,190.92666666666668,0.05909321565200819
Chennai,2023-06-18,120.8,281.9,118.3,111.9,92.6,21.9,9.08,96.5,89.8,0.59,24.4,8.67,8.9,Very Poor,2023,6,18,6,True,158.6142857142857,0.42852075203973045,53.66,158.6142857142857,187.80333333333334,-1.6665106109589558
Chennai,2023-06-19,332.1,95.3,110.0,145.6,153.0,21.0,7.3,35.6,24.6,9.39,8.31,2.82,153.3,Poor,2023,6,19,0,False,146.44285714285712,3.4847848898216163,224.82,146.44285714285712,189.02666666666667,-0.6698018407084628
Chennai,2023-06-20,55.6,363.1,9.2,67.6,107.3,12.3,3.23,90.1,78.5,11.49,5.71,8.58,27.5,Moderate,2023,6,20,1,False,136.5,0.15312586064445055,38.74,136.5,184.76333333333335,-1.5381256862591002
Chennai,2023-06-21,129.0,129.4,140.8,39.0,226.1,17.5,3.92,8.5,61.2,14.83,5.92,7.95,192.6,Poor,2023,6,21,2,False,149.04285714285714,0.9969088098918083,167.16,149.04285714285714,180.38,-0.3985369191652194
Chennai,2023-06-22,223.2,107.9,6.5,51.0,218.4,26.0,7.15,85.1,98.9,7.66,13.81,0.31,147.9,Severe,2023,6,22,3,False,125.07142857142857,2.068582020389249,178.01999999999998,125.07142857142857,182.71666666666667,-0.7070748833632597
Chennai,2023-06-23,402.4,137.8,48.1,26.5,38.5,15.9,7.75,54.2,37.4,19.11,13.93,8.98,200.3,Severe,2023,6,23,4,False,141.34285714285713,2.920174165457184,281.14,141.34285714285713,177.60666666666668,-0.3453883213056016
Chennai,2023-06-24,99.2,379.8,132.0,32.7,235.5,31.8,6.46,68.2,161.3,18.92,12.59,4.47,15.1,Good,2023,6,24,5,True,106.51428571428572,0.2611901000526593,48.74000000000001,106.51428571428572,165.27333333333334,-1.623715636059004
Chennai,2023-06-25,293.3,556.8,160.3,121.4,66.8,47.2,3.54,20.5,87.0,3.17,18.43,9.85,318.6,Good,2023,6,25,6,True,150.7571428571429,0.5267600574712644,308.48,150.7571428571429,169.53333333333333,0.47116740944670676
Chennai,2023-06-26,39.3,13.3,12.0,115.9,203.1,44.3,0.16,45.4,93.5,12.77,23.31,6.79,155.7,Very Poor,2023,6,26,0,False,151.1,2.9548872180451125,109.13999999999999,151.1,170.35666666666665,-0.6532360439729977
Chennai,2023-06-27,448.7,358.4,159.3,56.0,107.0,40.7,4.28,54.2,162.8,17.15,29.37,7.24,215.2,Moderate,2023,6,27,1,False,177.91428571428574,1.251953125,308.6,177.91428571428574,172.61,-0.24254233323958826
Chennai,2023-06-28,165.9,186.5,198.2,36.1,46.5,36.7,9.92,55.4,43.1,19.11,26.47,1.57,365.5,Poor,2023,6,28,2,False,202.61428571428573,0.889544235924933,285.65999999999997,202.61428571428573,177.84333333333333,0.7948906873189234
Chennai,2023-06-29,237.5,565.3,91.8,81.4,144.4,34.3,5.15,80.3,90.1,13.56,26.13,7.54,269.1,Moderate,2023,6,29,3,False,219.92857142857142,0.4201309039448081,256.46000000000004,219.92857142857142,185.74333333333334,0.12949785177773585
Chennai,2023-06-30,352.5,177.1,132.4,40.2,64.3,21.4,6.4,41.5,151.4,11.06,24.39,6.52,448.6,Moderate,2023,6,30,4,False,255.40000000000003,1.9904009034443817,410.16,255.40000000000003,194.13666666666668,1.368481399284408
Chennai,2023-07-01,266.9,559.3,26.5,83.6,193.3,21.4,9.26,60.2,84.8,11.09,28.58,4.09,329.7,Very Poor,2023,7,1,5,True,300.34285714285716,0.47720364741641336,304.58,300.34285714285716,192.32000000000002,0.5477842193482333
Chennai,2023-07-02,136.3,222.2,143.0,12.7,54.1,0.8,2.55,81.1,176.2,6.61,8.54,7.91,499.2,Moderate,2023,7,2,6,True,326.14285714285717,0.6134113411341134,354.03999999999996,326.14285714285717,202.18333333333334,1.7177436137904671
Chennai,2023-07-03,420.3,334.4,108.6,37.4,185.7,17.2,6.02,3.8,25.0,1.62,8.96,3.19,423.7,Poor,2023,7,3,0,False,364.42857142857144,1.2568779904306222,422.34,364.42857142857144,210.3,1.1966112581539559
Chennai,2023-07-04,406.7,527.4,86.7,61.4,231.9,32.4,6.08,77.7,103.5,4.85,21.89,9.66,309.2,Severe,2023,7,4,1,False,377.85714285714283,0.7711414486158513,348.2,377.85714285714283,220.02333333333334,0.4062847055661343
Chennai,2023-07-05,230.0,297.5,20.0,30.6,38.4,14.4,2.32,30.0,36.9,1.69,25.35,3.23,24.3,Very Poor,2023,7,5,2,False,329.1142857142857,0.773109243697479,106.58,329.1142857142857,217.22666666666666,-1.5602134152397205
Chennai,2023-07-06,439.1,267.0,175.1,32.1,152.0,15.5,9.68,59.2,63.9,11.15,6.29,3.05,16.7,Poor,2023,7,6,3,False,293.0571428571429,1.644569288389513,185.66000000000003,293.0571428571429,215.48999999999998,-1.6126717715686938
Chennai,2023-07-07,463.6,4.1,133.8,83.9,138.1,3.6,5.99,35.6,53.0,0.65,26.28,8.55,88.1,Poor,2023,7,7,4,False,241.55714285714288,113.07317073170734,238.3,241.55714285714288,206.33666666666667,-1.1198393186886024
Chennai,2023-07-08,468.3,593.9,59.7,148.8,123.6,15.1,5.01,30.3,164.4,6.84,29.73,4.23,428.6,Satisfactory,2023,7,8,5,True,255.6857142857143,0.7885165852837178,444.48,255.6857142857143,214.39333333333332,1.230433093155531
Chennai,2023-07-09,80.7,536.0,41.0,116.2,224.2,30.5,8.03,3.0,164.0,7.34,0.89,6.75,8.5,Good,2023,7,9,6,True,185.58571428571426,0.1505597014925373,37.38,185.58571428571426,212.65,-1.6692715770815334
Chennai,2023-07-10,96.6,458.0,195.4,68.1,245.5,48.7,3.36,93.5,25.9,18.33,15.44,2.11,330.3,Poor,2023,7,10,0,False,172.24285714285716,0.21091703056768557,236.82,172.24285714285716,209.96,0.5519256685320998
Chennai,2023-07-11,52.6,7.4,73.4,99.3,48.1,7.9,5.07,94.5,63.7,5.47,26.87,7.37,451.6,Very Poor,2023,7,11,1,False,192.58571428571432,7.108108108108108,292.0,192.58571428571432,217.65333333333334,1.3891886452037396
Chennai,2023-07-12,375.8,358.6,68.3,128.7,88.5,11.7,1.89,53.6,27.4,10.63,6.35,0.02,5.2,Very Poor,2023,7,12,2,False,189.8571428571429,1.0479643056330172,153.44000000000003,189.8571428571429,209.87666666666667,-1.6920495475927981
Chennai,2023-07-13,324.6,347.9,190.0,40.6,209.8,49.3,4.98,38.8,148.0,6.49,14.45,3.87,432.0,Moderate,2023,7,13,3,False,249.1857142857143,0.9330267318194885,389.03999999999996,249.1857142857143,221.04,1.25390130519744
Chennai,2023-07-14,165.3,160.7,35.4,78.8,84.0,28.4,7.46,20.1,192.8,17.17,10.15,0.67,111.1,Good,2023,7,14,4,False,252.4714285714286,1.0286247666459243,132.78,252.4714285714286,221.25,-0.9610837666403937
Chennai,2023-07-15,118.7,507.4,195.5,87.5,125.4,45.8,0.65,13.3,81.2,6.82,8.0,8.63,206.6,Good,2023,7,15,5,True,220.75714285714284,0.23393772171856525,171.44,220.75714285714284,217.61333333333332,-0.3019031048750054
Chennai,2023-07-16,495.7,32.6,61.9,62.7,150.0,31.9,2.99,57.3,107.5,5.98,18.52,6.43,394.2,Moderate,2023,7,16,6,True,275.85714285714283,15.205521472392636,434.79999999999995,275.85714285714283,227.87333333333336,0.992990006613862
Chennai,2023-07-17,16.4,468.3,185.7,0.2,197.8,24.8,4.5,99.0,142.3,5.72,23.18,8.23,353.9,Very Poor,2023,7,17,0,False,279.2285714285714,0.03502028614136237,218.89999999999998,279.2285714285714,231.04,0.7148226697641746
Chennai,2023-07-18,113.4,81.2,35.0,110.1,22.8,43.1,4.83,79.8,155.1,5.2,24.22,2.15,426.5,Moderate,2023,7,18,1,False,275.64285714285717,1.396551724137931,301.26,275.64285714285717,244.96,1.2159380210119988
Chennai,2023-07-19,416.6,182.2,64.1,138.9,217.7,37.4,8.44,88.0,28.5,0.77,14.43,3.42,499.7,Very Poor,2023,7,19,2,False,346.2857142857143,2.286498353457739,466.46000000000004,346.2857142857143,256.50666666666666,1.721194821443689
Chennai,2023-07-20,39.4,440.2,129.4,0.8,4.5,9.0,4.1,79.9,118.2,18.74,18.48,7.05,204.6,Good,2023,7,20,3,False,313.8,0.08950477055883689,138.51999999999998,313.8,262.41,-0.3157079354878931
Chennai,2023-07-21,200.4,258.8,144.8,23.4,177.7,21.3,9.3,88.7,80.8,4.47,27.64,7.73,151.6,Moderate,2023,7,21,4,False,319.5857142857143,0.7743431221020093,171.12,319.5857142857143,261.04333333333335,-0.6815359467294175
Chennai,2023-07-22,396.4,30.7,47.0,134.9,239.5,16.6,7.69,34.0,180.6,11.06,16.07,7.79,104.8,Good,2023,7,22,5,True,305.04285714285714,12.912052117263844,221.44,305.04285714285714,259.6066666666667,-1.0045689830709899
Chennai,2023-07-23,129.1,434.3,134.9,118.3,181.2,48.8,7.34,9.8,66.9,0.33,19.0,4.3,385.1,Moderate,2023,7,23,6,True,303.74285714285713,0.2972599585539949,282.7,303.74285714285713,265.76666666666665,0.9301780273252233
Chennai,2023-07-24,318.7,226.6,120.5,12.5,246.3,4.5,9.49,18.1,33.8,4.45,4.24,0.13,290.3,Poor,2023,7,24,0,False,294.65714285714284,1.4064430714916152,301.66,294.65714285714284,274.94,0.2758290562743455
Chennai,2023-07-25,246.0,318.0,56.9,44.8,59.7,1.3,5.46,3.3,193.3,19.8,22.41,6.34,338.2,Poor,2023,7,25,1,False,282.04285714285714,0.7735849056603774,301.32,282.04285714285714,275.5933333333333,0.6064547494530061
Chennai,2023-07-26,217.5,42.7,177.6,83.7,108.2,9.2,9.25,31.7,6.5,10.57,23.32,6.2,278.6,Moderate,2023,7,26,2,False,250.45714285714286,5.0936768149882905,254.16,250.45714285714286,279.69,0.19507079718895248
Chennai,2023-07-27,450.7,379.0,11.2,34.7,232.9,7.4,1.06,46.6,52.4,3.83,16.28,2.04,67.9,Very Poor,2023,7,27,3,False,230.92857142857142,1.1891820580474934,221.02,230.92857142857142,274.78,-1.2592681078787682
Chennai,2023-07-28,491.9,65.1,95.2,65.4,186.6,34.9,3.36,51.8,6.0,18.72,27.36,3.51,66.2,Moderate,2023,7,28,4,False,218.72857142857146,7.556067588325653,236.48,218.72857142857146,264.80333333333334,-1.271002213899723
Chennai,2023-07-29,444.1,173.7,24.7,60.1,11.8,12.5,7.61,83.3,32.9,1.95,8.22,9.88,499.5,Good,2023,7,29,5,True,275.11428571428576,2.556706966033391,477.34000000000003,275.11428571428576,272.48333333333335,1.7198143383824003
Chennai,2023-07-30,80.8,39.3,42.3,64.3,42.3,43.9,5.4,65.1,161.3,11.19,19.4,1.46,491.0,Very Poor,2023,7,30,6,True,290.24285714285713,2.0559796437659035,326.91999999999996,290.24285714285713,273.89666666666665,1.6611438082776275
Chennai,2023-07-31,282.2,204.4,81.0,144.4,109.4,41.8,8.79,82.8,45.0,7.72,24.99,3.35,4.3,Moderate,2023,7,31,0,False,249.3857142857143,1.3806262230919764,115.46,249.3857142857143,263.05,-1.6982617213685975
Chennai,2023-08-01,362.3,50.0,43.6,141.3,71.4,5.9,2.65,18.1,116.3,0.08,25.6,8.31,261.5,Very Poor,2023,8,1,1,False,238.42857142857142,7.246,301.82000000000005,238.42857142857142,255.12666666666667,0.07703949544876237
Chennai,2023-08-02,347.3,296.7,42.5,94.3,87.1,4.1,3.1,43.3,38.5,12.81,0.59,6.96,479.3,Satisfactory,2023,8,2,2,False,267.1,1.1705426356589148,426.5,267.1,256.98,1.5803855491922345
Chennai,2023-08-03,298.7,213.4,121.5,11.7,205.1,15.0,4.48,8.8,62.3,13.02,17.81,0.59,139.7,Poor,2023,8,3,3,False,277.35714285714283,1.3997188378631678,203.3,277.35714285714283,251.33,-0.7636746888760995
Chennai,2023-08-04,9.4,311.9,117.5,76.8,136.5,13.9,2.33,94.2,157.4,5.38,4.52,8.12,89.1,Satisfactory,2023,8,4,4,False,280.62857142857143,0.030137864700224434,57.21999999999999,280.62857142857143,253.48999999999998,-1.1129369033821586
Chennai,2023-08-05,349.0,65.7,71.1,71.5,50.6,38.4,4.49,61.9,189.5,9.1,4.88,1.74,72.0,Poor,2023,8,5,5,True,219.55714285714285,5.312024353120243,182.79999999999998,219.55714285714285,255.33333333333334,-1.2309682051223485
Chennai,2023-08-06,405.8,376.1,123.4,136.2,245.2,40.6,2.01,47.4,63.4,13.55,18.59,2.76,495.2,Very Poor,2023,8,6,6,True,220.15714285714284,1.078968359478862,459.44000000000005,220.15714285714284,268.90333333333336,1.6901339525646917
Chennai,2023-08-07,477.2,167.4,76.8,71.6,197.6,2.1,9.35,79.0,138.9,6.29,17.84,4.42,268.3,Moderate,2023,8,7,0,False,257.87142857142857,2.8506571087216246,351.86,257.87142857142857,263.56,0.12397591953258068
Chennai,2023-08-08,47.6,99.6,86.9,41.8,49.8,24.3,6.06,22.5,66.5,5.24,28.97,8.33,478.1,Satisfactory,2023,8,8,1,False,288.81428571428575,0.47791164658634544,305.90000000000003,288.81428571428575,279.2133333333333,1.572102650824502
Chennai,2023-08-09,332.6,131.2,180.7,126.1,191.5,39.6,7.04,0.9,18.0,3.37,14.5,1.16,270.7,Severe,2023,8,9,2,False,259.0142857142857,2.5350609756097566,295.46000000000004,259.0142857142857,277.2266666666667,0.1405417162680458
Chennai,2023-08-10,384.3,169.4,99.3,141.4,248.7,40.9,1.71,94.5,173.4,1.68,0.87,5.32,226.8,Moderate,2023,8,10,3,False,271.45714285714286,2.268595041322314,289.80000000000007,271.45714285714286,269.73333333333335,-0.1624743156848394
Chennai,2023-08-11,195.2,132.7,146.6,114.2,190.4,35.8,9.78,2.5,13.4,17.09,0.97,7.66,223.7,Moderate,2023,8,11,4,False,290.6857142857143,1.4709871891484552,212.3,290.6857142857143,277.01666666666665,-0.1838718031348155
Chennai,2023-08-12,21.0,447.9,76.3,142.0,177.9,12.5,6.52,2.1,26.6,12.55,10.83,9.53,428.6,Poor,2023,8,12,5,True,341.62857142857143,0.04688546550569324,265.56,341.62857142857143,276.90333333333336,1.230433093155531
Chennai,2023-08-13,83.8,320.2,48.1,2.1,120.3,35.3,6.23,52.8,26.0,2.65,13.45,6.21,152.2,Very Poor,2023,8,13,6,True,292.62857142857143,0.2617114303560275,124.84,292.62857142857143,278.2733333333333,-0.6773944975455513
Chennai,2023-08-14,169.6,165.0,70.4,58.1,10.2,27.7,9.65,54.6,73.9,16.42,22.32,5.09,357.0,Severe,2023,8,14,0,False,305.3,1.0278787878787878,282.03999999999996,305.3,283.2866666666667,0.7362201572141507
Chennai,2023-08-15,452.9,106.4,6.6,126.2,76.2,22.7,5.81,58.9,115.2,7.82,7.62,4.52,412.6,Very Poor,2023,8,15,1,False,295.9428571428571,4.25657894736842,428.72,295.9428571428571,283.9,1.1199944482524293
Chennai,2023-08-16,215.0,492.9,116.0,57.6,105.9,45.9,3.8,38.9,72.2,18.59,2.33,0.32,421.5,Moderate,2023,8,16,2,False,317.4857142857143,0.4361939541489146,338.9,317.4857142857143,286.15333333333336,1.1814259444797794
Chennai,2023-08-17,413.2,13.7,63.7,114.6,9.4,36.3,7.69,55.4,177.2,19.55,3.31,6.34,175.9,Very Poor,2023,8,17,3,False,310.2142857142857,30.16058394160584,270.82,310.2142857142857,277.8,-0.5138072547828317
Chennai,2023-08-18,148.8,180.4,71.6,64.1,210.8,29.5,9.43,14.8,176.2,5.22,16.12,2.32,212.0,Moderate,2023,8,18,4,False,308.54285714285714,0.8248337028824834,186.72,308.54285714285714,268.21,-0.2646300622202085
Chennai,2023-08-19,466.9,152.6,195.4,21.2,33.1,29.7,1.0,70.5,1.6,6.77,7.64,8.2,377.9,Severe,2023,8,19,5,True,301.3,3.0596330275229358,413.5,301.3,273.9866666666667,0.8804806371188272
Chennai,2023-08-20,66.8,373.9,174.3,15.4,94.6,18.4,2.43,92.4,63.3,1.42,1.06,3.82,392.1,Severe,2023,8,20,6,True,335.57142857142856,0.17865739502540787,261.98,335.57142857142856,282.00333333333333,0.9784949344703302
